customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_01553,Ryan Cobb PhD,Sharjah,2025-03-04,Web,Regular
CUST_01554,Anthony Davies,Dubai,2025-01-06,App,Premium
CUST_01555,Lori Rubio,ajman,2025-05-28,Web,Regular
CUST_01556,Denise Knight,Dubai,2025-01-16,App,Premium
CUST_01557,Gregory Jones,Ajman,2025-03-19,Referral,VIP
CUST_01558,Elizabeth Alvarado,Dubai,2025-04-14,Call Center,Regular
CUST_01559,James Weber,Dubai,2025-04-28,Web,Regular
CUST_01560,Kimberly Ibarra,Sharjah,2025-06-10,Web,Regular
CUST_01561,Christy Hayden,Abu Dhabi,2025-06-25,Call Center,VIP
CUST_01562,Mark Lamb,Ras Al Khaimah,2025-04-28,Web,Regular
CUST_01563,Molly Brown,Dubai,2025-08-02,Referral,Regular
CUST_01564,Charles Hernandez,Dubai,2025-11-13,App,Regular
CUST_01565,Jennifer Dalton,SHARJAH,2025-04-06,App,Regular
CUST_01566,Sarah Adams,Sharjah,2025-03-14,Referral,VIP
CUST_01567,Dawn Burke,Dubai,2025-05-10,Web,Regular
CUST_01568,Chris Johnson,Sharjah,2025-07-08,App,Regular
CUST_01569,Justin Graham,Dubai,2025-01-07,Web,Regular
CUST_01570,Dominic Johnson,Dubai,2025-10-31,App,Regular
CUST_01571,Casey Phelps,Dubai,2025-09-07,App,Regular
CUST_01572,Amy Mosley,Abu Dhabi,2025-05-14,App,Regular
CUST_01573,Sharon Lester,Abu Dhabi,2025-04-20,Web,Premium
CUST_01574,Megan Blackwell,Dubai,2025-06-15,Web,Regular
CUST_01575,Misty Taylor,Dxb,2025-02-28,App,Regular
CUST_01576,Kathryn Martinez,Abu Dhabi,2025-02-26,App,Regular
CUST_01577,Brandon Greene DDS,Ajman,2025-07-27,Web,Regular
CUST_01578,Kevin Price,Abu Dhabi,2025-05-30,App,Regular
CUST_01579,Claudia Rodriguez,Dxb,2025-10-09,App,Regular
CUST_01580,Jessica King,Dubai,2025-02-03,Web,Regular
CUST_01581,James Fry MD,Ras Al Khaimah,2025-10-07,Web,Regular
CUST_01582,David Ramirez,Dubai,2025-11-28,Web,VIP
CUST_01583,Mike Underwood,AD,2025-01-31,Web,Regular
CUST_01584,Susan Johnson,Dubai,2025-06-20,Web,Regular
CUST_01585,Rachel Allen,Ajman,2025-04-11,App,Premium
CUST_01586,Tyler Cox,abu dhabi,2025-01-16,App,Regular
CUST_01587,Cynthia Ramos,Dubai,2025-06-30,Web,Regular
CUST_01588,Jenna Spence,Ajman,2025-06-14,Web,Regular
CUST_01589,Timothy Sherman,Sharjah,2025-05-01,Web,Regular
CUST_01590,Steve Moon,Ras Al Khaimah,2025-06-07,Web,Regular
CUST_01591,Pamela Sullivan,Dubai,2025-05-18,Call Center,Regular
CUST_01592,Bobby Chan,Sharjah,2025-03-17,Web,Regular
CUST_01593,Jason Randall,Dubai,2025-07-09,Referral,Regular
CUST_01594,Samantha Holloway,Ras Al Khaimah,2025-05-24,Web,Regular
CUST_01595,Heather Guzman,Dubai,2025-04-18,App,Regular
CUST_01596,Alexander Williams,Abu Dhabi,2025-07-06,App,Regular
CUST_01597,Rachel Taylor,Abu Dhabi,2025-09-30,Referral,VIP
CUST_01598,Eric Johnston,Dubai,2025-05-15,App,VIP
CUST_01599,Jose Booker,Sharjah,2025-07-15,Web,Regular
CUST_01600,Melissa Sparks,Ras Al Khaimah,2025-05-17,Referral,Regular
CUST_01601,Shane Anderson,Abu Dhabi,2025-05-13,Web,Regular
CUST_01602,Samantha Marsh,Ajman,2025-12-03,Web,Regular
CUST_01603,Jacob Long,Abu Dhabi,2025-01-28,App,Premium
CUST_01604,Stacey Walker,Sharjah,2025-06-27,Call Center,Regular
CUST_01605,Maria Sims,Dubai,2025-12-21,App,Regular
CUST_01606,Christina Haynes,Ajman,2025-07-15,Web,Regular
CUST_01607,Luke Burke,Dubai,2025-11-22,Web,Premium
CUST_01608,Jacob Valentine,Dubai,2025-07-18,Web,Premium
CUST_01609,Joseph Ayala,Dubai,2025-11-23,Web,Premium
CUST_01610,Kathleen Walker,Abu Dhabi,2025-06-02,Call Center,Regular
CUST_01611,Scott Casey,Ajman,2025-07-21,Web,Regular
CUST_01612,Janet Reynolds,Dubai,2025-01-21,Referral,Regular
CUST_01613,Whitney Campbell,Ajman,2025-03-21,Call Center,Regular
CUST_01614,Jason Thomas,Abu Dhabi,2025-08-07,Call Center,Regular
CUST_01615,Cynthia Hayes,Ras Al Khaimah,2025-04-13,Web,Regular
CUST_01616,Michael Ellis,Ras Al Khaimah,2025-04-08,App,VIP
CUST_01617,Seth Mccann,Abu Dhabi,2025-01-15,App,Regular
CUST_01618,Michelle Erickson,Abu Dhabi,2025-08-19,App,Regular
CUST_01619,Justin Williams,Dubai,2025-07-03,Web,Regular
CUST_01620,Hector Obrien,Abu Dhabi,2025-02-11,Web,Regular
CUST_01621,Jonathan James,Sharjah,2025-01-30,Web,Regular
CUST_01622,Brandi Mcclain,Abu Dhabi,2025-11-07,Call Center,Regular
CUST_01623,Debbie Gordon,Abu Dhabi,2025-11-13,Referral,Regular
CUST_01624,Bonnie Stewart,Dubai,2025-10-09,App,Regular
CUST_01625,Bruce Williams,Dubai,2025-11-09,Referral,Regular
CUST_01626,Dr. Douglas Ward MD,Sharjah,2025-06-14,App,Regular
CUST_01627,Pam Baker,Abu Dhabi,2025-12-02,App,Regular
CUST_01628,Christopher Doyle,Ras Al Khaimah,2025-09-17,App,Regular
CUST_01629,Brittany Farrell,Ajman,2025-05-21,App,Regular
CUST_01630,Charles Hall,Abu Dhabi,2025-07-11,App,Premium
CUST_01631,Christopher Mcdonald,Dubai,2025-11-19,App,Regular
CUST_01632,Tammy Williams MD,Sharjah,2025-11-05,App,Regular
CUST_01633,Brian Cortez,Dubai,2025-11-11,Web,Regular
CUST_01634,Brandon Oneill,Sharjah,2025-06-04,Call Center,Regular
CUST_01635,Nicole Carson,Dubai,2025-10-08,Referral,Regular
CUST_01636,Valerie Fox,Ras Al Khaimah,2025-04-07,App,Premium
CUST_01637,Billy Tate,Abu Dhabi,2025-03-22,Call Center,Regular
CUST_01638,Allison Maldonado,dubai,2025-01-22,Web,VIP
CUST_01639,Kevin Bean,Sharjah,2025-01-23,App,Premium
CUST_01640,Brad Rivas,Abu Dhabi,2025-03-29,Web,VIP
CUST_01641,Tyler Wheeler,Sharjah,2025-01-15,App,Regular
CUST_01642,Andrew Dean,Abu Dhabi,2025-03-25,Web,Premium
CUST_01643,Nicholas Navarro,Dubai,2025-01-16,App,Regular
CUST_01644,Anthony Schneider,Dubai,2025-10-04,App,Regular
CUST_01645,Natasha Payne,Dubai,2025-06-06,App,Premium
CUST_01646,David Allen,Dubai,2025-09-20,Web,Regular
CUST_01647,Samuel Martin,Sharjah,2025-04-15,App,Premium
CUST_01648,Paul Valdez,Dubai,2025-01-30,Call Center,Regular
CUST_01649,Robert Fitzgerald,Dubai,2025-09-16,Web,Regular
CUST_01650,Lindsey Howard,Ajman,2025-04-20,App,Regular
CUST_01651,Kayla Burns,Dubai,2025-01-28,Referral,VIP
CUST_01652,Justin Henderson,Dubai,2025-10-19,App,Regular
CUST_01653,Lisa Hamilton,Ajman,2025-05-21,Web,VIP
CUST_01654,Jose Mcpherson,Dubai,2026-01-01,Web,Regular
CUST_01655,Michelle Arias,Dubai,2025-08-27,Referral,Premium
CUST_01656,Jeffrey Solomon,Sharjah,2025-04-14,Web,Regular
CUST_01657,William Sutton,Abu Dhabi,2025-04-15,App,Premium
CUST_01658,Kelly Phillips,Dubai,2026-01-03,App,Regular
CUST_01659,Sylvia Palmer,Abu Dhabi,2025-11-06,App,Premium
CUST_01660,John Cortez,Abu Dhabi,2025-07-17,App,Premium
CUST_01661,Kevin Mack,Sharjah,2025-02-23,App,Regular
CUST_01662,Matthew White,Ras Al Khaimah,2025-07-14,Web,Regular
CUST_01663,Amber Butler,Sharjah,2025-03-20,App,Premium
CUST_01664,Nathaniel Todd,Sharjah,2025-08-03,Web,Regular
CUST_01665,Deborah Levy,Ajman,2025-11-06,Web,Premium
CUST_01666,Blake Hendrix,Dubai,2025-01-13,App,Regular
CUST_01667,Ashley Ferguson,Abu Dhabi,2025-05-30,App,Regular
CUST_01668,Adam Rios,Dubai,2025-02-16,App,Premium
CUST_01669,Sheila Church,Dubai,2025-04-14,Web,Regular
CUST_01670,Robert Jensen,Sharjah,2025-12-07,Web,Regular
CUST_01671,Anita Taylor,Dubai,2025-06-11,Call Center,Premium
CUST_01672,Alan Waller,Dubai,2025-09-23,App,Regular
CUST_01673,Matthew Santos,Dubai,2025-12-28,Call Center,VIP
CUST_01674,Shannon Ryan,Sharjah,2025-09-07,App,VIP
CUST_01675,John Wells,Dubai,2026-01-02,App,Premium
CUST_01676,Steven Rodgers,ABU DHABI,2025-06-15,Web,Regular
CUST_01677,Kaitlyn Heath,Sharjah,2025-02-15,App,Regular
CUST_01678,Keith Bass,Abu Dhabi,2025-10-11,Web,Premium
CUST_01679,Brian Abbott,Sharjah,2025-04-14,Call Center,Premium
CUST_01680,Sarah Mclaughlin,Dubai,2025-04-17,Web,Regular
CUST_01681,James Palmer,Sharjah,2025-01-11,Web,Regular
CUST_01682,Antonio Smith,Dubai,2025-02-26,App,VIP
CUST_01683,Debra Wong,Sharjah,2025-04-26,Web,Regular
CUST_01684,Marcus Lucas,Dubai,2026-01-03,App,Regular
CUST_01685,Alisha Roberts,Sharjah,2025-09-01,App,Regular
CUST_01686,Jeffrey Romero,Dubai,2025-07-12,App,Regular
CUST_01687,Sarah Espinoza,Sharjah,2025-01-13,Call Center,Regular
CUST_01688,Edward Dawson,Dubai,2025-08-26,App,Regular
CUST_01689,Megan Navarro,Abu Dhabi,2025-02-12,App,Regular
CUST_01690,Sarah Howell,Dubai,2025-07-14,App,Regular
CUST_01691,Angelica Webb,Ajman,2025-05-07,Call Center,Regular
CUST_01692,Larry Garcia,Dubai,2025-10-17,Web,Regular
CUST_01693,Katherine Young,Abu Dhabi,2025-09-19,App,Premium
CUST_01694,Mrs. Debbie Rhodes MD,Dubai,2025-08-13,Referral,Regular
CUST_01695,Gail Wilson,Sharjah,2025-12-19,Web,Regular
CUST_01696,Danny Scott,Sharjah,2025-12-27,Web,Regular
CUST_01697,Patricia Carrillo,Sharjah,2025-05-11,Call Center,Regular
CUST_01698,Sarah Russo,Sharjah,2025-08-27,App,Regular
CUST_01699,Tammy Kim,Dubai,2025-10-04,Web,VIP
CUST_01700,Nicole Villegas,Abu Dhabi,2025-04-01,App,VIP
CUST_01701,Amanda Garcia,Dubai,2025-03-29,Web,Regular
CUST_01702,Susan Moore,Sharjah,2025-06-05,App,Regular
CUST_01703,Pamela Jimenez,Sharjah,2025-10-26,Web,Premium
CUST_01704,Jack Fuentes,Dubai,2025-11-10,Web,Regular
CUST_01705,Jessica Perry,Dubai,2025-03-24,Call Center,Regular
CUST_01706,Robert Peterson,Abu Dhabi,2025-11-08,Web,Regular
CUST_01707,Jaime Fischer,Dubai,2025-04-27,Web,Regular
CUST_01708,Danielle Mullins,Abu Dhabi,2025-09-27,Web,Premium
CUST_01709,Brenda Patterson,Dubai,2025-10-07,App,Regular
CUST_01710,Tiffany Black,Dubai,2025-08-25,Web,Regular
CUST_01711,Jessica Carrillo,Dubai,2025-06-30,Referral,Regular
CUST_01712,Ernest Holden,Dubai,2025-02-26,App,Premium
CUST_01713,James Johnson,Dubai,2025-03-01,Call Center,VIP
CUST_01714,Amy Welch,Sharjah,2025-10-22,Web,Regular
CUST_01715,Stephen Haynes,Sharjah,2025-07-19,Call Center,Premium
CUST_01716,Emily Cooper,Abu Dhabi,2025-08-17,App,VIP
CUST_01717,Lisa Thomas,DUBAI,2025-01-11,App,Regular
CUST_01718,Daniel Stephens,Ajman,2025-09-01,Web,VIP
CUST_01719,Stacy Harrington,Ajman,2025-12-03,Web,Regular
CUST_01720,Shirley Miller,Abu Dhabi,2025-05-29,Web,Regular
CUST_01721,Nathan Hobbs,Dubai,2025-05-27,App,Regular
CUST_01722,Jorge Collins,Sharjah,2025-05-24,Web,Regular
CUST_01723,Caitlin Johnson,Abu Dhabi,2025-10-01,App,Regular
CUST_01724,Raymond Barber,Sharjah,2025-02-04,Referral,Regular
CUST_01725,Sarah Green,Dubai,2025-05-25,Web,Regular
CUST_01726,Peter Pugh,Dubai,2025-11-27,Web,Regular
CUST_01727,Norman Chavez,Sharjah,2025-02-10,Call Center,Regular
CUST_01728,Virginia Cunningham,Abu Dhabi,2025-02-25,Call Center,Regular
CUST_01729,Dustin Glover,Ras Al Khaimah,2025-08-30,Web,Regular
CUST_01730,Kelly Wright,Abu Dhabi,2026-01-01,Web,Regular
CUST_01731,Cheryl Osborne,Sharjah,2025-04-28,Call Center,Regular
CUST_01732,Michael Poole,Ajman,2025-06-19,Web,Regular
CUST_01733,Jeffery Anderson,Sharjah,2025-10-31,App,Regular
CUST_01734,Jacob Fox,Dubai,2025-06-29,App,VIP
CUST_01735,Lauren Fields,Sharjah,2025-08-16,App,Premium
CUST_01736,Theresa Dennis,Dubai,2025-08-18,App,Regular
CUST_01737,Brianna Martinez,Dubai,2025-08-02,App,Premium
CUST_01738,Michael Boyer,Abu Dhabi,2025-09-05,Web,VIP
CUST_01739,Joy Johnson,Ajman,2025-12-02,App,Regular
CUST_01740,Jaclyn Crane,Sharjah,2025-10-10,App,Regular
CUST_01741,Jacob Roberts,Abu Dhabi,2025-02-19,Web,Regular
CUST_01742,Eric Brooks,Sharjah,2025-12-04,Web,Regular
CUST_01743,Dr. Charles Lawrence,Ras Al Khaimah,2025-04-18,Web,Regular
CUST_01744,Elizabeth Campbell,Abu Dhabi,2025-09-03,Referral,Regular
CUST_01745,Katherine Martinez,Dubai,2025-02-19,Web,Regular
CUST_01746,Andrew Olson,Sharjah,2025-08-04,App,Regular
CUST_01747,Stephanie Harrington,Sharjah,2025-10-04,Referral,Regular
CUST_01748,Sandra Anderson,Sharjah,2025-02-18,Web,Regular
CUST_01749,Julia Cole,Ajman,2025-08-20,Web,Regular
CUST_01750,Nicholas Davis,Abu Dhabi,2025-11-26,Referral,Premium
CUST_01751,Steven Morgan,AJMAN,2025-12-27,Web,Regular
CUST_01752,Stacy Fitzgerald,Sharjah,2025-02-13,Web,Regular
CUST_01753,Michelle Armstrong,Abu Dhabi,2025-03-28,Referral,Regular
CUST_01754,Becky Hansen,Dubai,2025-07-03,App,Regular
CUST_01755,Kimberly Todd,Sharjah,2025-08-29,App,Regular
CUST_01756,Kathryn Smith,Dubai,2025-06-17,Web,Premium
CUST_01757,Denise Harris,Abu Dhabi,2025-05-11,Web,VIP
CUST_01758,Joseph Flores,Abu Dhabi,2025-10-11,App,Regular
CUST_01759,Timothy Morgan Jr.,sharjah,2025-08-20,Web,Regular
CUST_01760,Emily Scott,Dubai,2025-08-21,App,Premium
CUST_01761,Kimberly Mitchell,SHJ,2025-12-01,Web,Regular
CUST_01762,Brandon Parker,Sharjah,2025-12-29,Referral,Regular
CUST_01763,Amy Woodward,Dubai,2025-12-01,Web,VIP
CUST_01764,Anthony Price,Sharjah,2025-10-24,Referral,Regular
CUST_01765,Steven Scott,Sharjah,2025-04-16,App,Premium
CUST_01766,David Harper,Dubai,2025-07-26,Referral,Regular
CUST_01767,Paul Cruz Jr.,Dubai,2025-04-17,Call Center,Regular
CUST_01768,Juan Jones,Dubai,2025-07-17,Web,Regular
CUST_01769,David Mercado,Sharjah,2025-06-18,App,Regular
CUST_01770,Laurie Garcia,RAS AL KHAIMAH,2025-08-17,Web,Regular
CUST_01771,Jason Miller,Dubai,2025-04-06,Call Center,Regular
CUST_01772,Brenda Fernandez,Abu Dhabi,2025-02-25,App,Regular
CUST_01773,Kimberly Henderson,Dubai,2026-01-05,Call Center,VIP
CUST_01774,Robert Woodward,Dubai,2025-03-31,Web,Regular
CUST_01775,Carol Brown,Sharjah,2025-09-21,App,Regular
CUST_01776,David Frazier,Abu Dhabi,2025-04-03,Web,Regular
CUST_01777,Christy Pittman,Abu Dhabi,2025-03-01,Call Center,Regular
CUST_01778,Patrick Hart,SHARJAH,2025-10-03,App,Regular
CUST_01779,Michael Rivas,Ajman,2025-10-06,Referral,Premium
CUST_01780,Christine Wagner,Dubai,2025-06-03,Web,Regular
CUST_01781,Theresa Reid,Dubai,2025-08-10,App,Regular
CUST_01782,Matthew Morris,Dubai,2025-11-23,App,Premium
CUST_01783,Kyle Smith,sharjah,2025-02-21,Referral,Regular
CUST_01784,April Alvarez,Sharjah,2025-10-27,Web,Regular
CUST_01785,Jennifer Woodard,Dubai,2025-07-26,Web,Regular
CUST_01786,Kimberly Cobb,Dubai,2025-12-26,Referral,Regular
CUST_01787,Stephanie Cabrera,Ajman,2025-07-09,Web,Regular
CUST_01788,Heather Hess,Sharjah,2025-01-26,Web,Regular
CUST_01789,Ryan Cain,Abu Dhabi,2025-02-24,App,Regular
CUST_01790,Jacob Lee,Sharjah,2025-08-19,Web,Premium
CUST_01791,Alejandro Campbell,Dubai,2025-07-27,App,Regular
CUST_01792,Robert Garrett,Sharjah,2025-05-23,Call Center,Regular
CUST_01793,Johnny Cox,Ajman,2025-11-14,App,Regular
CUST_01794,Michael Obrien Jr.,Abu Dhabi,2025-09-14,App,Regular
CUST_01795,Donald Mason,Sharjah,2025-09-20,Web,Regular
CUST_01796,Mary Knight,Dubai,2025-07-26,Web,Premium
CUST_01797,Carl Brown,Ajman,2025-11-03,Call Center,Regular
CUST_01798,Savannah Ibarra,Dubai,2025-03-27,App,Regular
CUST_01799,Michael Braun,Dubai,2025-02-16,App,Regular
CUST_01800,Sonya Smith,Dubai,2025-03-10,Web,Regular
CUST_01801,Terri Williams,Dubai,2025-06-01,Call Center,Regular
CUST_01802,Zachary Hill,Dubai,2025-10-09,App,Premium
CUST_01803,Joseph Williams DDS,Dubai,2025-10-11,Call Center,Regular
CUST_01804,Jason Cole,Dubai,2025-12-21,Web,Regular
CUST_01805,George Beard,Abu Dhabi,2025-01-30,App,Regular
CUST_01806,Courtney Norris DVM,Ajman,2025-03-20,Call Center,Regular
CUST_01807,Gary Brown,Sharjah,2025-07-09,Web,Regular
CUST_01808,Jeffrey Johnson,Sharjah,2025-05-22,Call Center,Regular
CUST_01809,Danielle Wells,Sharjah,2025-12-20,App,Regular
CUST_01810,Samantha Stone,Sharjah,2025-03-01,Web,Regular
CUST_01811,Patricia Harvey,Dubai,2025-08-23,App,Regular
CUST_01812,Lauren Miller,Abu Dhabi,2025-04-24,Call Center,VIP
CUST_01813,Jamie Wu,Abu Dhabi,2025-12-26,App,Regular
CUST_01814,Amy Lang,Abu Dhabi,2025-06-03,App,Regular
CUST_01815,Mark Jones,Dubai,2025-05-18,App,Regular
CUST_01816,Elizabeth James,Dubai,2025-10-03,Call Center,Regular
CUST_01817,Jennifer Hancock,Sharjah,2025-06-18,App,Regular
CUST_01818,John Patterson,Sharjah,2025-11-28,App,VIP
CUST_01819,Timothy Logan,Sharjah,2025-01-24,App,Regular
CUST_01820,Leah Rodriguez,Abu Dhabi,2025-05-16,Web,Premium
CUST_01821,Andrea Clarke,Dubai,2025-09-14,App,VIP
CUST_01822,Beth Hicks,Dubai,2025-07-24,Web,Premium
CUST_01823,Nathaniel Wallace,Abu Dhabi,2025-11-21,Call Center,Regular
CUST_01824,Andrew Anderson,Sharjah,2025-11-25,App,Regular
CUST_01825,Marissa Howard,Dubai,2025-03-16,App,VIP
CUST_01826,Eric Cooper,Dubai,2025-06-15,Referral,Regular
CUST_01827,Kelly Sandoval,Dubai,2025-11-07,Web,Regular
CUST_01828,Jonathon Conley,Ras Al Khaimah,2025-03-07,Referral,VIP
CUST_01829,Craig Gonzalez,DUBAI,2025-12-05,App,Regular
CUST_01830,Gloria Contreras,Abu Dhabi,2025-07-19,Web,Regular
CUST_01831,Erin Lane,Abu Dhabi,2025-04-18,App,Regular
CUST_01832,Jennifer Martin,Dubai,2025-01-14,App,Regular
CUST_01833,Susan Crawford,Abu Dhabi,2025-03-10,Web,Regular
CUST_01834,Melissa Owens,Abu Dhabi,2025-12-13,Referral,Premium
CUST_01835,Nicholas Cisneros,Ajman,2025-12-24,Web,Regular
CUST_01836,Jamie Ross,Dubai,2025-12-03,App,Regular
CUST_01837,Benjamin Johnson,Dubai,2025-08-15,Referral,Regular
CUST_01838,Jeremiah Welch,Dubai,2025-12-24,App,Regular
CUST_01839,Allen Gonzalez,dubai,2025-04-13,Web,Premium
CUST_01840,Dennis Thompson,Sharjah,2025-01-14,Call Center,Regular
CUST_01841,Alex Cameron,Dubai,2025-07-21,App,Regular
CUST_01842,Michael Gray,sharjah,2025-05-14,App,Regular
CUST_01843,Daniel Bryant,Ajman,2025-10-12,Web,Premium
CUST_01844,Mary Pugh,Sharjah,2025-10-21,Referral,VIP
CUST_01845,Ana Thomas,Dubai,2025-05-14,App,Regular
CUST_01846,Cheryl Gray,Dubai,2025-01-05,Web,VIP
CUST_01847,Jeffrey Fields,Dubai,2025-02-26,App,VIP
CUST_01848,Laurie Dickerson,Dubai,2025-05-31,App,Regular
CUST_01849,Erin Brown,Dubai,2025-10-07,Web,Regular
CUST_01850,Sarah Schmitt,Sharjah,2025-12-24,App,VIP
CUST_01851,Brad Ruiz,Dubai,2025-02-15,App,Regular
CUST_01852,James Khan,Abu Dhabi,2025-07-19,App,VIP
CUST_01853,Mr. Frank Brooks DDS,Ajman,2025-07-02,App,Regular
CUST_01854,Kevin Little,Abu Dhabi,2025-06-06,Referral,Regular
CUST_01855,Steven Hayes,Dubai,2025-10-09,Call Center,Premium
CUST_01856,Eric Oneal,Dubai,2025-01-27,Web,Regular
CUST_01857,Jacqueline Pierce,Dubai,2025-03-18,Referral,Regular
CUST_01858,Elizabeth Stone,Dubai,2025-03-30,App,Regular
CUST_01859,Julie Oliver,Dubai,2025-04-26,App,Regular
CUST_01860,Jeffrey Richardson,Sharjah,2025-06-09,App,Regular
CUST_01861,James White,Dubai,2025-05-16,Web,VIP
CUST_01862,Bill Valenzuela,Ajman,2025-02-11,App,Premium
CUST_01863,Kayla Schneider,Abu Dhabi,2025-12-01,Web,VIP
CUST_01864,Annette Jones,Ajman,2025-08-31,Call Center,Regular
CUST_01865,Felicia Leonard,Dubai,2025-04-18,App,Regular
CUST_01866,Robert Sutton,Abu Dhabi,2025-09-14,App,Regular
CUST_01867,Larry Taylor,Abu Dhabi,2025-08-28,App,Regular
CUST_01868,Elijah Short,Sharjah,2025-01-13,Web,Regular
CUST_01869,Samantha Todd,Ras Al Khaimah,2025-05-23,Referral,Regular
CUST_01870,Jose Juarez,Dubai,2025-05-20,Web,Regular
CUST_01871,Crystal Cummings,Dubai,2025-04-08,Referral,Regular
CUST_01872,Jose Hartman,Dubai,2025-12-10,Call Center,Regular
CUST_01873,Julia Conner,Sharjah,2025-01-08,Web,Regular
CUST_01874,Jessica Mcmahon,Abu Dhabi,2025-04-16,Web,Regular
CUST_01875,Jerry Hansen,Dubai,2025-04-02,Referral,Regular
CUST_01876,Shane Torres,Dubai,2025-09-06,App,Premium
CUST_01877,Mr. Henry Perez MD,Dubai,2025-07-24,Call Center,Regular
CUST_01878,Melissa Evans,dubai,2025-12-22,App,Premium
CUST_01879,Amanda Taylor,Dubai,2025-09-12,Referral,Premium
CUST_01880,Rebecca Mcintyre,Dubai,2025-02-16,Web,Regular
CUST_01881,Christina Myers,Sharjah,2025-01-20,Web,Regular
CUST_01882,Brian Hudson,Dubai,2025-02-22,Web,Regular
CUST_01883,Elizabeth Jackson,Ras Al Khaimah,2025-01-19,Call Center,Regular
CUST_01884,Michael Burns,Sharjah,2025-04-08,App,Regular
CUST_01885,Thomas Cruz,Abu Dhabi,2025-08-26,Web,Regular
CUST_01886,Matthew Jones,Abu Dhabi,2025-09-07,App,Regular
CUST_01887,Adam Murphy,Dubai,2025-02-25,Call Center,Regular
CUST_01888,William Anderson,Dubai,2025-01-24,Web,Regular
CUST_01889,Benjamin Friedman,Dubai,2025-11-13,App,Regular
CUST_01890,Daniel Reynolds,Abu Dhabi,2025-10-03,App,Premium
CUST_01891,Kenneth Collins,Sharjah,2025-07-16,App,Regular
CUST_01892,Melinda Hill,Ajman,2025-08-02,Web,Regular
CUST_01893,Jill Summers DDS,Sharjah,2025-04-25,App,Regular
CUST_01894,Susan Suarez,Dubai,2025-05-17,Call Center,Regular
CUST_01895,Andrew Davis,Dubai,2025-04-25,App,Regular
CUST_01896,Ryan Sparks,Dubai,2025-05-15,App,Regular
CUST_01897,Rhonda Thompson,Abu Dhabi,2025-01-27,Web,Premium
CUST_01898,Luke Reynolds,Dubai,2025-11-07,Call Center,Regular
CUST_01899,Catherine Carroll,Sharjah,2025-07-14,Call Center,Premium
CUST_01900,Amanda Mcclure,Abu Dhabi,2025-07-30,App,VIP
CUST_01901,Mark Carter,Dubai,2025-09-04,Web,Regular
CUST_01902,Miranda Robinson,Abu Dhabi,2026-01-04,Web,Premium
CUST_01903,Philip Martinez,Dubai,2025-08-21,Call Center,Regular
CUST_01904,Brian Miranda,Abu Dhabi,2025-01-15,Web,Regular
CUST_01905,Christopher Clark,Ajman,2025-04-03,Web,Premium
CUST_01906,Benjamin Neal,Sharjah,2025-08-01,Web,Premium
CUST_01907,Patrick Foley,Abu Dhabi,2025-05-31,Web,Regular
CUST_01908,David Fletcher,Dubai,2025-10-20,Web,Regular
CUST_01909,Paul Washington,ABU DHABI,2025-12-15,Referral,Regular
CUST_01910,Matthew Reeves,Sharjah,2025-10-01,Web,Regular
CUST_01911,Robert Skinner,Dubai,2025-03-17,Web,Regular
CUST_01912,Lisa Thompson,Dubai,2025-11-28,Web,Regular
CUST_01913,Jeanne Jones,Dubai,2026-01-01,Call Center,Regular
CUST_01914,Brittany Howard,Ajman,2025-08-17,Web,Premium
CUST_01915,Stephanie Patel,Dubai,2025-06-13,Web,Regular
CUST_01916,Sara Cain,Dubai,2025-06-05,Web,Regular
CUST_01917,Eric Williams,Dubai,2025-09-27,App,Regular
CUST_01918,James Harris,Ajman,2025-02-01,Web,Regular
CUST_01919,David Davis,Dubai,2025-08-21,Call Center,Regular
CUST_01920,Adrian Hoover,Dubai,2025-09-02,Referral,Regular
CUST_01921,Stephen Robles,Ras Al Khaimah,2025-11-30,App,Regular
CUST_01922,Amanda Hunt,Abu Dhabi,2025-04-19,App,Premium
CUST_01923,Mark Weber,Abu Dhabi,2025-06-11,App,Regular
CUST_01924,Barbara Lewis,Sharjah,2025-08-05,Web,VIP
CUST_01925,Adrian Valdez,Sharjah,2025-08-23,Web,Regular
CUST_01926,Jimmy Jones,Ajman,2025-11-17,Web,Premium
CUST_01927,Jackie Jones,Abu Dhabi,2025-08-10,Web,Regular
CUST_01928,Randall Porter,Dubai,2025-03-07,App,Premium
CUST_01929,Raven Nielsen,ajman,2025-03-17,Web,Regular
CUST_01930,Brandon Nguyen,Abu Dhabi,2025-08-26,Referral,Regular
CUST_01931,Valerie Benson,Ras Al Khaimah,2025-09-30,Call Center,Regular
CUST_01932,Philip Watts,Abu Dhabi,2025-12-21,App,VIP
CUST_01933,Alan Barr,Sharjah,2025-04-10,App,Regular
CUST_01934,Martin Hall,Abu Dhabi,2025-03-28,App,VIP
CUST_01935,Luis Mosley,Ajman,2025-07-15,Web,Regular
CUST_01936,Jeffrey Sanchez,Dubai,2025-09-05,App,Premium
CUST_01937,James Phillips,Dubai,2025-08-02,Web,Regular
CUST_01938,Martin Young,Sharjah,2025-05-07,Web,Regular
CUST_01939,Erin Ramirez,Sharjah,2025-07-09,App,Regular
CUST_01940,Vanessa Wong,Ajman,2025-10-06,Call Center,Regular
CUST_01941,Crystal Quinn,Dubai,2025-06-26,Referral,Premium
CUST_01942,Joshua Knox,Dubai,2025-10-04,Referral,Regular
